OverallQual,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,GarageFinish,GarageCars,GarageArea,SalePrice
5,1956,1998,1,2.0,1240.0,1375,1375,1,1.0,6,1.0,1.0,323.0,196899.7207
5,1920,1996,1,3.0,671.0,1567,2654,3,1.0,11,1.0,2.0,638.0,207566.1247
7,1940,1998,1,2.0,680.0,798,1302,1,2.0,6,1.0,1.0,224.0,163899.9811
6,1954,1995,1,2.0,967.0,1299,1299,1,2.0,6,1.0,2.0,494.0,189179.4282
5,1958,1998,1,2.0,1158.0,1176,1176,1,1.0,6,1.0,1.0,303.0,193892.88
4,1945,1950,0,,0.0,998,998,1,1.0,5,1.0,2.0,460.0,178980.8743
6,1984,1984,1,3.0,1190.0,1522,1522,2,1.0,7,3.0,2.0,552.0,179749.8762
5,1948,2005,1,2.0,409.0,1325,1325,2,2.0,6,1.0,2.0,576.0,197999.675
5,1953,1953,1,2.0,1073.0,1630,1630,2,1.0,6,1.0,2.0,649.0,203717.4703
4,1946,1950,1,2.0,484.0,1242,1242,1,1.0,4,1.0,1.0,336.0,185249.2612
6,1954,1994,1,3.0,1288.0,2422,2422,3,2.0,6,3.0,2.0,527.0,201691.2083
6,1954,1954,1,2.0,988.0,988,1626,1,2.0,6,1.0,1.0,332.0,181956.5483
5,1958,1958,1,2.0,864.0,864,864,1,1.0,6,1.0,1.0,399.0,171895.9363
4,1958,1994,1,,0.0,943,943,1,2.0,5,1.0,1.0,308.0,187245.1684
5,1984,1984,3,2.0,1038.0,1038,1038,2,1.0,5,2.0,1.0,264.0,157816.7746
5,1951,1951,1,1.0,1342.0,1342,1342,1,1.0,7,1.0,1.0,256.0,191702.9126
5,1951,1994,1,2.0,1080.0,1080,1480,1,1.0,7,1.0,1.0,253.0,198599.42
4,1920,1950,0,2.0,951.0,986,1362,2,1.0,7,1.0,1.0,280.0,187193.3137
6,1984,1984,1,2.0,1105.0,1105,1822,2,2.0,7,1.0,2.0,515.0,220514.994
7,1994,2001,3,3.0,779.0,1029,1958,2,2.0,7,2.0,2.0,499.0,181814.5276
8,2007,2007,3,3.0,1643.0,1651,1651,2,2.0,7,3.0,3.0,870.0,183750.7554
8,2006,2007,3,3.0,2140.0,2140,2140,2,2.0,8,3.0,3.0,894.0,183000.4317
8,2007,2007,3,3.0,1643.0,1651,1651,2,2.0,7,2.0,3.0,870.0,185830.9719
7,2005,2006,3,3.0,1546.0,1546,1546,2,2.0,7,2.0,3.0,796.0,185497.8723
8,2006,2006,3,3.0,1489.0,1500,1500,2,2.0,7,2.0,2.0,674.0,179613.4377
7,2005,2006,3,3.0,1270.0,1270,1270,2,2.0,6,2.0,2.0,524.0,164454.968
7,2005,2006,3,3.0,879.0,879,1795,2,2.0,7,2.0,2.0,578.0,185127.2372
7,1988,1988,3,3.0,929.0,946,1873,2,2.0,7,2.0,2.0,619.0,178750.6138
8,1976,1976,3,3.0,966.0,1743,1743,0,2.0,5,3.0,2.0,529.0,160927.6104
5,1994,1994,1,3.0,1022.0,1022,1022,1,1.0,6,1.0,2.0,747.0,192562.8081
6,1997,2006,1,3.0,635.0,646,1308,2,2.0,6,2.0,2.0,497.0,180990.2415
5,1994,1994,1,3.0,990.0,990,990,1,1.0,5,1.0,1.0,384.0,180064.9415
5,1996,1996,1,3.0,1097.0,1097,1097,1,1.0,6,1.0,1.0,242.0,196070.9974
7,1999,1999,3,3.0,988.0,988,1873,2,2.0,7,2.0,2.0,597.0,180352.919
7,1998,1999,3,3.0,853.0,853,1753,2,1.0,7,2.0,2.0,534.0,183367.9538
7,2001,2001,3,3.0,845.0,845,1690,2,2.0,7,2.0,2.0,517.0,176734.8415
7,2000,2000,3,3.0,985.0,985,1842,2,2.0,7,3.0,2.0,486.0,180848.2208
5,1974,1974,1,3.0,864.0,894,894,1,1.0,5,1.0,2.0,440.0,187806.0594
5,1976,1976,1,3.0,1015.0,1025,1025,2,1.0,6,1.0,2.0,370.0,180521.5264
5,1977,1977,1,2.0,995.0,1009,1009,2,1.0,6,1.0,2.0,576.0,181502.7545
5,1977,1977,1,3.0,1040.0,1040,1040,1,1.0,5,1.0,2.0,748.0,174525.8794
5,1977,1977,1,3.0,876.0,907,907,1,1.0,5,2.0,1.0,308.0,188927.9841
5,1975,1975,1,2.0,864.0,879,879,1,1.0,5,1.0,2.0,440.0,184728.8704
5,1972,2000,1,2.0,864.0,864,864,1,3.0,5,3.0,2.0,576.0,179857.9755
4,1972,2006,1,2.0,385.0,875,875,1,2.0,5,1.0,2.0,728.0,180962.8681
7,2000,2000,3,2.0,1673.0,1673,1673,2,2.0,7,2.0,2.0,583.0,179194.0664
7,2003,2003,3,3.0,979.0,992,1932,2,2.0,7,2.0,2.0,610.0,179591.7893
7,2002,2002,3,3.0,860.0,860,1729,2,2.0,7,3.0,2.0,542.0,180638.4637
8,1994,1995,3,3.0,1556.0,1592,1592,2,2.0,7,3.0,2.0,484.0,185846.2151
8,2001,2001,3,3.0,1531.0,1531,2439,2,2.0,7,3.0,2.0,560.0,195174.0311
7,1996,2002,3,3.0,860.0,1212,1992,2,2.0,7,2.0,2.0,608.0,192474.5683
8,1999,2000,3,3.0,1341.0,1341,1341,1,2.0,5,2.0,2.0,482.0,164200.5955
7,2007,2007,3,3.0,738.0,738,1476,2,2.0,7,2.0,2.0,552.0,178403.0941
7,2005,2005,3,3.0,1169.0,1190,1190,2,2.0,5,2.0,2.0,578.0,170774.8402
6,2006,2007,3,3.0,1330.0,1330,1330,2,2.0,6,3.0,2.0,437.0,179879.9459
7,2006,2006,3,3.0,738.0,738,1491,2,2.0,7,2.0,2.0,484.0,177668.1928
5,2005,2005,3,3.0,768.0,768,1536,2,2.0,6,3.0,2.0,400.0,180174.3286
5,1967,1967,1,3.0,936.0,936,936,1,1.0,4,1.0,1.0,384.0,170643.3036
4,1963,1963,1,2.0,1088.0,1088,1088,1,1.0,4,1.0,2.0,520.0,165448.0043
5,1925,1950,1,2.0,901.0,901,1351,1,1.0,7,1.0,2.0,576.0,195531.7549
6,1960,1960,1,2.0,1179.0,1179,1179,1,1.0,5,3.0,2.0,622.0,165314.1777
6,1976,1976,1,2.0,960.0,1044,1044,1,1.0,7,1.0,2.0,528.0,172532.7577
5,1979,1979,1,,0.0,1100,2233,2,1.0,11,3.0,2.0,579.0,203310.2181
5,2005,2006,1,3.0,734.0,734,1408,2,1.0,6,3.0,2.0,489.0,175090.0625
10,2008,2009,2,4.0,5095.0,5095,5095,2,3.0,15,3.0,3.0,1154.0,230841.3386
6,2005,2005,1,3.0,547.0,1072,1072,1,2.0,5,3.0,2.0,525.0,155225.1901
5,1959,2000,1,2.0,960.0,960,960,1,0.0,4,1.0,1.0,392.0,168322.3424
4,1955,1955,1,,0.0,1152,1152,2,0.0,6,,0.0,0.0,165956.2593
5,1946,1950,1,2.0,1195.0,1195,1195,2,1.0,8,,0.0,0.0,193956.8176
6,1920,1995,1,2.0,660.0,740,865,1,1.0,4,1.0,1.0,216.0,171070.3679
4,1955,1955,1,2.0,768.0,768,768,1,1.0,4,1.0,1.0,355.0,166285.2436
4,1955,1955,1,2.0,864.0,864,864,1,1.0,5,1.0,2.0,528.0,182875.8013
5,1923,1950,1,2.0,1296.0,1296,2592,2,1.0,12,,0.0,0.0,218108.5368
5,1926,1950,1,2.0,1290.0,1422,1422,1,1.0,6,1.0,1.0,352.0,174378.7776
6,1921,2005,1,2.0,651.0,759,1298,2,1.0,8,1.0,1.0,240.0,164731.3164
7,1930,1995,1,3.0,531.0,567,1098,1,1.0,5,1.0,1.0,216.0,156969.6951
6,1921,1950,1,2.0,585.0,851,1436,1,1.0,7,1.0,1.0,228.0,173388.8543
6,1926,1991,1,2.0,686.0,686,1461,1,1.0,6,1.0,1.0,225.0,177559.6287
7,1927,1992,1,2.0,851.0,867,1718,2,2.0,8,1.0,2.0,264.0,194297.7893
5,1951,1951,1,,0.0,1226,1226,1,1.0,7,3.0,2.0,400.0,174894.5884
4,1930,2003,1,2.0,930.0,1230,1755,2,2.0,7,1.0,1.0,231.0,196544.1441
5,1941,1950,1,2.0,728.0,760,1355,2,1.0,5,1.0,2.0,528.0,179036.1585
6,1960,1960,1,2.0,1560.0,1560,1560,1,1.0,6,2.0,2.0,580.0,211423.9865
6,1968,1968,1,3.0,1488.0,1488,1488,2,1.0,7,2.0,2.0,552.0,208156.3989
6,1980,1980,1,3.0,516.0,529,1045,1,1.0,5,1.0,2.0,462.0,159233.9413
4,1995,1996,1,3.0,1680.0,1680,1680,2,2.0,7,1.0,2.0,628.0,210820.1151
8,1988,1988,1,3.0,1004.0,1020,1020,1,1.0,4,1.0,2.0,509.0,140196.1098
7,1971,1971,1,3.0,1696.0,1696,1696,2,1.0,7,3.0,2.0,625.0,198678.4691
8,1986,1986,3,3.0,279.0,2726,2726,2,2.0,6,3.0,2.0,691.0,186818.6108
6,1940,1950,1,2.0,720.0,720,1215,1,2.0,6,3.0,2.0,720.0,175044.7976
5,1925,2003,3,2.0,936.0,936,1601,2,1.0,6,,0.0,0.0,180031.1629
5,1923,1999,1,3.0,859.0,942,1828,2,2.0,6,,,,176889.1715
5,1922,1950,1,2.0,816.0,816,816,1,1.0,5,1.0,1.0,100.0,159638.8562
2,1939,1950,1,,0.0,640,845,1,1.0,4,1.0,1.0,256.0,154287.2644
5,1895,2006,1,2.0,957.0,1034,1991,2,1.0,9,,0.0,0.0,191885.6182
4,1957,1980,1,2.0,1073.0,1073,1073,1,1.0,6,1.0,2.0,720.0,177503.3786
5,1930,2007,3,2.0,837.0,1001,1001,1,2.0,5,1.0,1.0,216.0,166548.3168
8,2006,2007,3,3.0,1573.0,1625,1625,2,2.0,5,3.0,2.0,495.0,164475.1494
6,1979,1979,1,3.0,1001.0,1299,1299,2,2.0,5,2.0,2.0,486.0,167484.7449
5,2002,2002,3,3.0,1441.0,1392,1392,2,2.0,6,3.0,3.0,650.0,188683.1606
7,2002,2002,3,3.0,1409.0,1409,1409,1,2.0,4,2.0,2.0,576.0,162243.3995
7,1991,1992,1,3.0,1454.0,1478,1478,2,1.0,6,1.0,2.0,506.0,180807.2139
7,1975,1975,1,2.0,852.0,918,918,1,1.0,4,1.0,1.0,360.0,176279.0796
6,1974,1974,1,3.0,970.0,1026,1026,1,1.0,5,1.0,2.0,528.0,163438.9591
7,1987,1987,3,3.0,1501.0,1501,1501,2,2.0,5,3.0,2.0,512.0,161495.5394
6,1958,1995,1,2.0,585.0,2279,2279,2,2.0,7,2.0,2.0,461.0,216032.3037
7,2006,2007,3,3.0,1689.0,1689,1689,2,2.0,7,3.0,2.0,433.0,176632.1815
8,2006,2007,3,3.0,1546.0,1564,1564,2,3.0,6,2.0,2.0,502.0,168743.0016
7,1985,1985,1,3.0,1265.0,1240,1240,2,2.0,6,1.0,2.0,528.0,183810.1185
8,2001,2001,3,4.0,1267.0,1312,1312,2,2.0,5,1.0,2.0,471.0,156794.3605
8,2002,2002,3,3.0,1922.0,1922,1922,2,2.0,6,3.0,3.0,692.0,169136.4301
6,1996,1996,3,4.0,1491.0,1491,1491,2,1.0,7,3.0,2.0,571.0,183203.3188
7,2003,2004,3,3.0,1122.0,1146,2486,3,2.0,10,3.0,2.0,452.0,213252.9269
10,2006,2007,2,4.0,1824.0,1824,1824,2,3.0,8,3.0,3.0,932.0,190550.3279
3,1953,1953,1,,0.0,2034,2034,1,1.0,9,2.0,4.0,1041.0,234707.2099
6,1996,1997,1,4.0,920.0,936,936,0,1.0,3,3.0,2.0,460.0,135751.3189
4,1972,1972,1,2.0,546.0,546,1092,1,1.0,5,1.0,1.0,253.0,164228.4589
4,1970,1970,1,3.0,530.0,530,992,1,1.0,4,3.0,1.0,297.0,153219.437
4,1970,1970,1,2.0,546.0,546,1092,1,1.0,5,,0.0,0.0,164210.7465
4,1976,1976,1,2.0,546.0,546,1092,1,1.0,6,1.0,1.0,286.0,163883.2291
5,1977,1977,1,3.0,923.0,1008,1008,1,2.0,4,3.0,2.0,678.0,154892.7763
6,1977,1977,1,3.0,1244.0,1356,1356,2,1.0,6,3.0,2.0,528.0,197092.0873
5,1977,1994,1,2.0,1160.0,1676,1676,1,2.0,6,2.0,2.0,672.0,228148.3764
5,1977,1977,1,3.0,716.0,716,1432,1,1.0,6,3.0,2.0,531.0,178680.5875
5,1971,1971,1,3.0,796.0,796,796,1,1.0,5,,0.0,0.0,165643.3412
4,1961,1961,1,2.0,1396.0,1608,1608,1,1.0,6,1.0,1.0,444.0,222406.6427
5,1976,2003,1,3.0,1090.0,1178,1178,1,1.0,6,1.0,2.0,502.0,184021.8436
5,1983,1983,1,3.0,816.0,816,816,1,1.0,4,3.0,1.0,264.0,170871.0949
5,1984,1984,1,2.0,864.0,887,887,1,1.0,5,2.0,1.0,288.0,189562.8737
6,1954,1954,1,2.0,1178.0,1293,1293,2,1.0,5,2.0,2.0,452.0,170591.885
6,1956,1956,1,2.0,1008.0,1024,1024,1,2.0,5,1.0,1.0,313.0,172934.3517
5,1957,1957,1,2.0,1617.0,1797,1797,1,1.0,7,1.0,3.0,963.0,186425.0699
6,1957,1957,1,3.0,1705.0,1390,1390,1,3.0,4,1.0,2.0,550.0,218648.1311
7,1969,1969,1,2.0,1851.0,1851,1851,2,1.0,8,3.0,2.0,506.0,183035.6068
6,1997,1998,1,2.0,813.0,813,1525,2,1.0,6,3.0,2.0,400.0,178378.9061
6,1995,1995,1,3.0,781.0,781,1671,2,1.0,7,3.0,2.0,423.0,184516.7166
6,1996,1996,1,3.0,821.0,821,1776,2,1.0,7,3.0,2.0,443.0,181419.5253
8,2005,2005,3,3.0,1074.0,1074,2064,2,2.0,7,3.0,2.0,527.0,196858.9234
7,2005,2006,3,3.0,1700.0,1700,2212,2,2.0,9,3.0,3.0,773.0,189228.7015
8,1994,1994,3,3.0,2062.0,2079,2687,2,2.0,9,3.0,2.0,618.0,208973.3808
6,1993,1994,1,3.0,1160.0,1169,1169,2,1.0,6,3.0,2.0,402.0,180269.869
8,1987,1987,1,3.0,1191.0,1204,1204,2,1.0,5,2.0,2.0,461.0,159488.7137
9,2005,2006,3,4.0,1398.0,1414,2798,3,3.0,11,3.0,3.0,670.0,191490.2995
10,2006,2006,2,4.0,1528.0,1528,3390,3,3.0,10,3.0,3.0,758.0,228684.2451
9,2006,2006,3,4.0,1094.0,1102,2473,2,2.0,11,3.0,3.0,675.0,201842.9987
10,2006,2006,2,4.0,1850.0,1850,2698,2,3.0,11,2.0,3.0,736.0,209242.8229
9,2005,2006,3,4.0,1390.0,1390,2795,3,3.0,10,3.0,3.0,660.0,202357.6226
9,2005,2005,3,4.0,1714.0,1714,1714,2,2.0,7,3.0,2.0,517.0,168238.6122
9,2005,2005,2,4.0,1910.0,2000,2000,2,3.0,8,1.0,3.0,722.0,202524.1247
6,1980,1980,1,3.0,988.0,1102,1102,1,1.0,5,2.0,2.0,582.0,170588.7719
7,1978,1978,1,2.0,945.0,945,1857,2,1.0,8,2.0,2.0,482.0,198375.3151
7,1976,1976,3,4.0,1047.0,1083,1083,1,1.0,5,2.0,2.0,596.0,170636.8279
7,2005,2006,3,3.0,960.0,960,2318,2,2.0,8,3.0,2.0,541.0,181991.0795
6,1975,2000,1,2.0,675.0,1109,1875,3,2.0,8,2.0,2.0,485.0,183994.5425
6,1974,1974,1,2.0,1103.0,1103,1103,2,1.0,6,1.0,2.0,462.0,182951.4822
4,1971,1971,1,2.0,864.0,874,874,1,1.0,5,1.0,2.0,576.0,174126.2972
6,2002,2002,3,3.0,1487.0,1419,1419,2,2.0,4,3.0,2.0,543.0,170575.4967
6,1973,1973,1,2.0,525.0,525,1092,1,1.0,6,1.0,2.0,440.0,175332.2399
5,1973,1973,1,2.0,765.0,765,1365,1,2.0,7,1.0,2.0,440.0,167522.0615
6,1972,1972,1,2.0,494.0,494,1030,1,1.0,6,1.0,1.0,264.0,168095.5837
6,1972,1972,1,2.0,483.0,483,948,1,1.0,5,1.0,1.0,264.0,154406.4156
6,1972,1972,1,2.0,525.0,525,1092,1,1.0,6,1.0,1.0,264.0,170996.9733
6,1975,1975,1,3.0,1069.0,1069,1069,2,1.0,4,2.0,2.0,440.0,159056.8902
5,1967,1975,1,2.0,943.0,1387,1387,1,1.0,6,2.0,1.0,300.0,181373.6165
7,1976,1976,1,2.0,1055.0,1055,1055,2,1.0,4,1.0,1.0,319.0,152272.561
6,1976,1976,1,3.0,855.0,855,1456,2,1.0,6,2.0,2.0,460.0,168664.3468
9,2006,2006,3,4.0,1738.0,1738,2589,2,3.0,11,2.0,3.0,831.0,211007.0083
8,2004,2004,3,3.0,1618.0,1618,1618,2,2.0,6,3.0,3.0,880.0,182909.515
7,2006,2006,3,4.0,1721.0,1740,1740,2,2.0,8,2.0,3.0,874.0,203926.8294
9,2005,2005,2,4.0,1868.0,1868,1868,2,3.0,7,3.0,3.0,1085.0,179082.8254
9,2005,2006,3,3.0,1090.0,1117,2206,2,3.0,10,3.0,3.0,670.0,206260.0998
9,2005,2006,2,4.0,1606.0,1625,2091,2,3.0,8,2.0,2.0,521.0,181732.4434
8,2005,2006,3,4.0,1209.0,1209,2253,2,3.0,8,3.0,2.0,575.0,189698.7407
8,2006,2006,3,4.0,1054.0,1054,2389,2,2.0,10,3.0,3.0,672.0,203074.3468
8,2005,2006,3,4.0,1524.0,1544,2358,2,3.0,10,3.0,3.0,784.0,201670.6344
9,2005,2006,2,4.0,1792.0,1792,1792,2,2.0,6,2.0,3.0,925.0,173756.8126
9,2004,2005,2,4.0,1780.0,1780,1780,2,3.0,7,3.0,3.0,816.0,181387.0764
8,2004,2004,3,3.0,1420.0,1426,1914,2,2.0,9,2.0,3.0,746.0,184859.1553
9,2005,2005,2,4.0,1560.0,1565,1565,2,3.0,6,2.0,2.0,556.0,158313.6157
9,2006,2006,3,4.0,1686.0,1686,1686,2,3.0,6,3.0,3.0,899.0,151951.9554
9,2006,2006,2,4.0,1666.0,1666,1666,2,2.0,6,2.0,2.0,575.0,162537.527
6,2005,2006,3,3.0,728.0,728,1456,2,2.0,8,3.0,2.0,390.0,178998.3371
7,2006,2006,3,3.0,738.0,738,1492,2,2.0,8,3.0,2.0,440.0,186732.5849
6,2006,2006,3,3.0,1326.0,1326,1326,2,2.0,6,3.0,2.0,427.0,187323.3184
8,2004,2005,3,3.0,1052.0,1052,2373,2,2.0,9,3.0,3.0,632.0,199437.2328
7,2006,2006,3,3.0,738.0,738,1492,2,2.0,8,3.0,2.0,440.0,185546.6809
7,2006,2006,3,3.0,1220.0,1364,1364,2,2.0,6,3.0,2.0,437.0,161595.0158
7,2002,2002,3,3.0,1368.0,1511,1511,2,2.0,5,3.0,2.0,398.0,154672.4228
7,2004,2004,3,3.0,1365.0,1548,1548,2,2.0,7,3.0,2.0,388.0,159355.7101
7,2005,2006,3,3.0,1142.0,1142,1142,2,2.0,6,3.0,2.0,440.0,155919.0141
7,2004,2005,3,3.0,848.0,848,1598,2,2.0,7,3.0,2.0,433.0,182424.871
6,2000,2000,1,3.0,982.0,1008,1889,2,1.0,9,3.0,2.0,431.0,178100.5896
7,2006,2006,3,3.0,1035.0,1082,2322,3,2.0,8,2.0,3.0,617.0,202577.9
8,1998,1998,3,3.0,1044.0,1079,1976,2,2.0,7,3.0,3.0,885.0,177862.7789
8,2000,2000,3,3.0,1160.0,1205,2234,2,2.0,7,2.0,3.0,768.0,182056.0247
9,2000,2000,3,4.0,1540.0,1540,2855,2,3.0,9,2.0,3.0,774.0,191403.1992
8,1995,1995,3,3.0,1342.0,1358,2726,2,2.0,9,2.0,3.0,725.0,196264.755
9,1993,1994,3,4.0,1733.0,1933,3500,3,3.0,11,2.0,3.0,959.0,209375.0034
8,1994,1995,3,3.0,1290.0,1305,2494,2,2.0,9,3.0,3.0,803.0,196691.8193
8,1993,1993,3,3.0,1286.0,1565,2799,2,2.0,8,3.0,3.0,704.0,192458.4315
8,2005,2006,3,3.0,1100.0,1116,1964,2,2.0,8,3.0,2.0,760.0,182242.8093
8,2006,2006,3,4.0,1670.0,1670,1670,2,2.0,6,2.0,3.0,928.0,183259.5039
8,2006,2006,3,3.0,1504.0,1504,1504,2,2.0,7,3.0,2.0,510.0,188108.2437
8,2006,2006,3,3.0,1278.0,1278,1278,2,2.0,5,2.0,2.0,584.0,171418.6402
9,2006,2006,3,4.0,2036.0,2036,2640,3,3.0,11,2.0,3.0,792.0,194698.8822
6,2005,2005,3,3.0,858.0,858,1716,2,2.0,7,2.0,2.0,615.0,174841.8401
6,2005,2005,1,2.0,1142.0,1142,1142,1,2.0,5,,0.0,0.0,172965.4765
7,2005,2006,3,3.0,1400.0,1400,1400,2,2.0,6,2.0,2.0,612.0,189386.3237
6,2005,2006,1,3.0,1131.0,1131,1131,1,2.0,6,,0.0,0.0,185682.6183
7,2005,2005,3,3.0,891.0,891,1686,2,2.0,8,3.0,2.0,462.0,176412.0127
7,2005,2005,3,3.0,784.0,831,1585,2,2.0,7,2.0,2.0,449.0,174976.4897
6,1997,1998,1,3.0,941.0,941,1837,2,1.0,7,2.0,2.0,688.0,180718.5817
6,1992,1993,3,3.0,836.0,844,1731,2,2.0,7,2.0,2.0,462.0,186131.1882
6,1990,1991,3,3.0,1398.0,1398,1398,2,2.0,5,2.0,2.0,542.0,165220.7864
6,1991,1991,3,3.0,1217.0,1217,1217,2,2.0,5,2.0,2.0,484.0,164115.8938
6,1994,1994,1,3.0,636.0,636,1320,2,2.0,6,3.0,2.0,472.0,182125.7291
5,1962,1962,1,2.0,988.0,988,988,1,1.0,6,1.0,2.0,624.0,182285.1402
6,1977,1977,1,,0.0,1286,1654,2,1.0,10,2.0,2.0,528.0,196325.4422
5,1962,2002,1,2.0,864.0,1211,1211,1,1.0,6,1.0,2.0,576.0,164865.2153
5,1965,1965,1,2.0,984.0,984,984,1,1.0,5,1.0,1.0,310.0,182694.4922
5,1968,1968,1,2.0,882.0,909,909,1,1.0,5,1.0,1.0,294.0,185425.4855
5,1963,1963,1,2.0,925.0,925,925,1,1.0,5,1.0,2.0,484.0,171414.7041
5,1965,1965,1,2.0,1024.0,1024,1024,1,1.0,5,1.0,1.0,308.0,183433.4725
5,1964,1964,1,2.0,912.0,912,912,1,1.0,6,,0.0,0.0,176844.9812
5,1967,1967,1,2.0,912.0,941,941,1,1.0,6,1.0,1.0,288.0,180568.1878
7,1974,1974,3,3.0,1748.0,2151,2646,2,2.0,9,2.0,2.0,550.0,185948.6255
8,1992,1993,3,4.0,1334.0,1520,2826,2,2.0,9,2.0,3.0,888.0,189388.2917
7,2004,2004,3,3.0,1143.0,1143,1143,1,2.0,5,2.0,2.0,588.0,142754.4892
7,2005,2005,3,3.0,600.0,520,1223,2,2.0,4,2.0,2.0,480.0,156106.8008
6,2000,2000,3,3.0,756.0,768,1524,2,2.0,4,1.0,2.0,440.0,155895.3976
7,2003,2003,3,3.0,530.0,530,1080,2,2.0,4,2.0,2.0,496.0,159851.9777
7,1997,1998,3,3.0,569.0,854,1694,2,2.0,6,1.0,1.0,434.0,185157.8323
8,2001,2002,3,3.0,1568.0,1568,1568,2,2.0,6,2.0,2.0,564.0,180716.2917
5,1972,1972,1,3.0,1153.0,1193,1193,2,1.0,6,3.0,2.0,501.0,176901.094
7,1967,1967,1,2.0,1334.0,1334,1334,2,1.0,7,2.0,2.0,477.0,181017.2225
5,1968,1968,1,2.0,1051.0,1051,1051,1,1.0,6,2.0,2.0,504.0,183269.1594
5,1968,1968,1,3.0,900.0,884,1770,1,1.0,7,2.0,2.0,530.0,193550.8301
6,1968,2004,1,2.0,976.0,976,976,1,2.0,4,2.0,2.0,504.0,170625.8427
5,1968,1968,1,3.0,833.0,898,898,1,1.0,6,2.0,1.0,326.0,182012.4059
5,1966,1966,1,2.0,1051.0,1051,1051,1,1.0,6,2.0,1.0,264.0,179162.5073
5,1967,1967,1,2.0,1141.0,1141,1141,1,1.0,6,1.0,1.0,568.0,183269.1594
6,1965,2000,1,2.0,1187.0,1565,1565,2,2.0,7,2.0,1.0,299.0,180589.8362
6,1964,1964,1,2.0,1008.0,1488,1488,1,1.0,7,3.0,2.0,430.0,181465.9352
5,1964,1964,1,2.0,720.0,720,1440,1,1.0,7,3.0,2.0,480.0,196053.0299
5,1960,1960,1,2.0,1248.0,1248,1248,1,1.0,6,1.0,1.0,286.0,183421.0203
6,1934,1950,1,2.0,816.0,816,816,1,1.0,4,1.0,1.0,240.0,167926.8391
5,1947,1950,1,2.0,938.0,1043,1043,1,1.0,5,1.0,1.0,273.0,168027.531
5,1961,1990,1,2.0,1251.0,1433,1433,1,1.0,7,1.0,2.0,441.0,182164.2669
5,1952,1952,1,2.0,1444.0,1624,1624,1,1.0,6,2.0,1.0,240.0,172469.0716
5,1951,1951,1,2.0,1056.0,1216,1216,1,1.0,7,2.0,1.0,280.0,181059.3743
5,1949,1973,1,2.0,704.0,1024,1728,1,1.0,7,1.0,1.0,234.0,182997.5701
5,1954,1975,1,2.0,936.0,936,936,1,1.0,5,1.0,1.0,240.0,166140.5042
5,1967,1967,1,2.0,1584.0,1584,1584,2,1.0,8,1.0,2.0,506.0,198515.5469
6,1964,1964,1,2.0,1246.0,1246,1246,1,1.0,6,2.0,2.0,441.0,193789.6485
6,1963,1963,1,2.0,1008.0,1008,1008,1,1.0,5,2.0,2.0,430.0,173550.0257
5,1957,1957,1,1.0,1179.0,1364,1364,1,1.0,6,2.0,1.0,331.0,176487.9432
6,1958,1958,1,2.0,1121.0,1336,1336,1,1.0,7,2.0,2.0,488.0,188813.3026
5,1956,1956,1,2.0,1058.0,1370,1370,1,1.0,6,2.0,1.0,300.0,178531.912
6,1956,1994,1,2.0,1124.0,1124,1124,1,1.0,6,3.0,1.0,353.0,182145.7315
6,1954,2000,1,2.0,1050.0,1050,1050,1,2.0,6,2.0,1.0,286.0,179196.465
5,1952,2003,1,2.0,1008.0,1008,1008,1,1.0,4,2.0,1.0,280.0,169618.3499
6,1951,1951,1,2.0,216.0,1575,1575,1,2.0,5,1.0,2.0,400.0,170010.1687
5,1956,1956,1,3.0,301.0,1145,1145,1,1.0,6,1.0,2.0,684.0,181739.6717
5,1956,1956,1,2.0,1005.0,1005,1005,1,1.0,6,1.0,1.0,319.0,172846.935
5,1955,1955,1,2.0,1056.0,1056,1056,1,1.0,6,3.0,1.0,300.0,195560.883
5,1951,1991,1,2.0,884.0,884,884,1,1.0,4,3.0,1.0,270.0,180358.1143
7,1941,1963,3,2.0,929.0,2039,2039,1,1.0,7,1.0,3.0,791.0,211817.7028
5,1956,2001,1,2.0,1015.0,1384,1384,1,1.0,6,1.0,2.0,896.0,176170.1287
5,1925,1975,1,2.0,2171.0,1392,2640,2,1.0,10,2.0,3.0,1008.0,234492.2483
6,1947,1950,1,2.0,784.0,900,1312,1,1.0,6,1.0,2.0,649.0,182450.9565
3,1930,2001,1,2.0,713.0,713,713,1,2.0,5,1.0,1.0,371.0,174902.0681
3,1929,1950,1,2.0,715.0,715,715,1,1.0,4,1.0,2.0,660.0,173684.1743
4,1900,1998,1,1.0,448.0,448,720,1,0.0,5,1.0,1.0,280.0,147196.6737
6,1915,1950,1,2.0,663.0,774,1595,2,1.0,7,1.0,2.0,528.0,175231.1897
4,1910,1950,1,1.0,1077.0,981,1760,1,1.0,7,1.0,2.0,648.0,193417.6474
6,1963,1963,1,2.0,1083.0,1146,1146,1,1.0,6,1.0,1.0,294.0,183313.6012
6,1962,1985,1,2.0,1135.0,1207,1207,1,1.0,6,2.0,1.0,264.0,180882.2508
6,1961,1992,1,2.0,1313.0,1773,1773,2,1.0,6,2.0,2.0,418.0,186735.698
7,1959,1959,1,,0.0,1472,1472,2,2.0,5,1.0,2.0,484.0,172922.8654
